,index,date_uuid,user_uuid,card_number,store_code,product_code,1,product_quantity
16309,16334,606f2651-457d-4fb2-98ca-bb7a43945923,68defb86-07dc-4a53-82a7-b421cc4922c2,30219886819382,WEB-1388012W,P3-4794322O,,1
16327,16352,8ef577ef-becf-4e0b-88f0-df2d92eedce6,54177121-d2ca-4bf6-97ec-7807165812c4,639007632156,WEB-1388012W,g6-788110q,,3
16335,16360,d8cba450-4c65-46f9-b3a6-6e4184a71fb5,b53dbdff-c687-411a-b2d7-b0ed889db042,2416420127381010,WEB-1388012W,y0-7158062X,,6
16339,16364,7640b986-4962-4644-95bb-a241b9aa3c5d,fa6bd49d-4332-4881-8237-4db6cad74509,4735304096072410,WEB-1388012W,j0-4933818b,,13
16341,16366,a446ddca-740f-4ef9-83d2-0ad41d5b1f26,0f80b4ab-b91c-4cdf-aa5f-00d327cee75e,676177220818,WEB-1388012W,E3-3054058e,,2
16343,16368,9f94b812-f535-46ba-9f9f-fa5bbf690f83,949201e3-9ea3-4000-ba57-93f02edd7a7e,4380023037878200000,WEB-1388012W,i6-2851854w,,4
16351,16376,359a1cf2-c29d-4991-ba32-c592aa9b4edd,3f515ad0-dbb0-45da-b1c7-6dc4ba53a3b5,4682216047555960,WEB-1388012W,l8-5672498Q,,4
16356,16381,1f7ecd95-32e7-4bf9-9951-1323a6d9f113,ba045d43-a46c-41c9-b383-0e3d68ae85cd,3577234039561400,WEB-1388012W,M7-5772771K,,1
16357,16382,b423e138-21a5-4d0c-9e49-6cadd15ef32b,92cd47fc-69f1-4080-8dc1-f74f3121ff7c,4038666285622660,WEB-1388012W,s4-9876780d,,1
16373,16398,ee695fb4-097c-4b3b-8c79-7e14b40a4640,26c717b2-4ba9-43ae-a1cc-13b710f6ad83,377729763756821,WEB-1388012W,h2-3791349W,,4
16375,16400,859291d8-e774-4f5c-8051-f4554fa9a8e4,fae05309-9746-40cb-b5bc-6cf4a578af29,639065047743,WEB-1388012W,r3-37753L,,3
16387,16412,88ec1a9d-f1d9-4325-a72e-82d392303d1b,452a6bf6-cce7-452a-bf4e-46142fa104e3,2658607855142910,WEB-1388012W,e9-3411855h,,4
16393,16418,ac0d5433-67fc-48bc-8bc3-c02b4b6c6c57,86f78a3a-9be1-4ba2-bb88-4cef243c7fe6,2670528328516490,WEB-1388012W,K5-9454243a,,12
16403,16428,15b3d1bd-45a3-4643-b3a9-6adea5ab1803,e63057b2-b366-450b-85d3-d2d84f561101,213114264036734,WEB-1388012W,L5-1265756X,,14
16412,16437,9f9193ef-7cab-4d16-b809-4029460de2e1,0578f790-12b5-4cc0-ab76-f73272c09b02,4958698763344,WEB-1388012W,e8-8755875q,,3
16413,16438,32610e58-d5f4-4b2a-a1fd-f635208c09d6,9ec0ab77-6bd1-4f96-a1a2-824e1ce23034,3528017703641270,WEB-1388012W,Q6-129878C,,7
16419,16444,ecb707b8-e467-4533-9b02-891fbad61cb1,f47f4408-bf41-4e4a-a0f2-b22c4075415d,373518871643649,WEB-1388012W,R2-2024812r,,4
16420,16445,d607ee96-bf55-46f2-a788-b2aec01cb63c,a2148394-7b92-4b56-97c3-a64a1f6a0e77,3542474154436700,WEB-1388012W,j0-4933818b,,4
16422,16447,2277ef55-c369-436b-aeaa-7e2f6b9e0490,77d9f6e9-7dd4-4b8b-8eb1-da9bea62f37d,4361476639739870,WEB-1388012W,M3-1572471N,,1
16452,16477,d686cfda-0f6b-4183-93e9-c65eef7dcd68,aa2e30e9-37a2-4293-8331-5642c58f9ff3,630452328994,WEB-1388012W,B7-6543589k,,3
16475,16500,dae7cbe4-0fd7-4da9-8119-0fcf116da2f9,0c0eb1dd-a4ab-48e5-972c-d9a6c5b7cca4,4721837430873360,WEB-1388012W,J2-8271057t,,3
16481,16506,1e89507d-de6c-48dc-b1ed-b480c716b84f,1d8e2f9c-800b-4b65-b6ad-3d5bdf8124d7,3588337013857060,WEB-1388012W,F9-780458R,,4
16488,16513,0ae0253e-a0ea-4b4d-a5b7-f6416bf2783e,38cd4cfd-4c9d-4633-8839-c5b8436dcbef,4289283296098,WEB-1388012W,j1-1151073W,,6
16493,16518,e76d2dea-5c79-45c8-b949-575badf78980,bc9dbd9e-9ba0-4edb-9f94-a7a683a16810,4244570918870850,WEB-1388012W,a0-6895181T,,2
16497,16522,959ddcfa-621b-4f62-bfc8-b6a5e71c92b1,c7314aa4-6dfe-453c-907f-8195ecc9602c,502055229301,WEB-1388012W,q1-1525888n,,1
16523,16548,80f1cf9c-e98d-4e41-9828-2e7ab537ec07,ff72ccf0-1e54-4187-b8f8-d3eb8c1d6590,379799668303092,WEB-1388012W,E0-5903360s,,8
16555,16580,db453911-23b4-457a-b193-5403e4dcd2ff,db67cbf2-3d18-4eea-a076-26d07738d142,4319742178425770,WEB-1388012W,N1-1376688D,,4
16568,16593,a867f80e-294f-443a-8730-a7c28c4a763a,3386af89-5213-41e8-86b3-f44644b92d0c,30052960115330,WEB-1388012W,k6-6272565F,,4
16580,16605,f3743a04-fbfe-4595-a71e-37342a6c3b3f,0d664d6e-2636-4f17-b523-3d257a579aa0,213101572358595,WEB-1388012W,y2-2987173c,,3
16581,16606,3c3c64ba-8167-41a5-a636-f5634de50ec3,ae16117c-db1f-4c11-8a8f-eb359f43454d,4452070054610210,WEB-1388012W,a7-0201748U,,4
16583,16608,b2959f00-f11e-4d54-b8d5-d1b29fa61e67,de2f8ee1-1b89-4878-84ff-61c8178101a8,676359881601,WEB-1388012W,d4-1053553e,,2
16590,16615,7939edba-b383-4c65-bf23-d53e6460da8b,bc3d84aa-1bf2-46ef-b8c5-a0aef435f866,4766568892667,WEB-1388012W,r5-8986745X,,2
16602,16627,b6def736-27e1-415a-8494-ab2bc042e8d1,f9319cf8-8a7a-4a52-aa8a-968eeaf742e3,4042397857729200,WEB-1388012W,b7-6875538O,,1
16607,16632,a1bc0d72-fc43-4951-946a-fc48cc96822e,a38b2cf0-849d-45b3-858b-e045b373434f,4660832903180150000,WEB-1388012W,p1-3376164e,,2
16636,16661,04c30195-fc30-46d3-9518-0a8ff7effa5d,3134fcc9-0baf-483c-88b4-c5e56b6d62ab,6011251041816660,WEB-1388012W,a2-3788362V,,3
16643,16668,925ae07b-6c34-494e-8c5a-535836fcc1a0,833c1304-31d5-4c20-a196-70f5ef3daf80,4308774434138690000,WEB-1388012W,m8-1771706S,,1
16648,16673,722f46f8-9225-483b-ac8f-ebea6d520205,e171ade3-c312-4162-bc3e-fa883754a6b7,4846182679584560,WEB-1388012W,M5-8164943v,,4
16652,16677,15dd7c3f-eba4-4b48-af43-78e7956b5b07,1d38f137-59fe-4597-9103-72052a0388f9,3566367672281390,WEB-1388012W,S8-3968587E,,2
16661,16686,10c6c0cd-db76-4376-a1b9-23017be5c869,b783e5ec-a9fc-47c1-99dc-caea0af5c87f,4743974667173530000,WEB-1388012W,Y0-2101400p,,3
16662,16687,1d5270e5-8615-4c76-918e-8b4cbaa8788f,9d547aca-4475-4116-8499-9910ad93fadd,4880068130286290,WEB-1388012W,q9-5051383B,,3
16666,16691,7d0cfec4-5d5f-4e9d-8016-d84fcdadcc63,33f3cdb3-40ee-447f-a8eb-7e62819c3139,2719475106594500,WEB-1388012W,H3-7184143Q,,2
16682,16707,90fb8512-7558-454e-99ea-bc57e2e355d0,2ad5522d-02b1-4269-a721-e3e423f3d4cf,4204871101105,WEB-1388012W,b8-7429081R,,4
16684,16709,210a66d8-1335-4e34-a174-cb3f9428fffa,43ef274f-c0c0-4ddf-ba2e-3c2e83b09821,3517666229075960,WEB-1388012W,P1-5362711n,,8
16691,16716,812616bd-2314-481f-b9d5-d10f7a19e182,eca74bff-ed46-4d3d-93d5-2a3b94a45767,588165713912,WEB-1388012W,n8-5709092Q,,1
16692,16717,42f933b9-b9ea-4966-abb2-b94622571ce1,3cb3f779-9e0b-467e-860b-7822d0f874c1,3592575071852860,WEB-1388012W,k8-9137950l,,3
16704,16729,aa95f758-0e80-4b49-aa42-853ef2cd9b63,563d39e3-1841-40fd-99f2-cbb581dcffb5,30557944852311,WEB-1388012W,h9-687999m,,6
16715,16740,82cc2bdc-6acc-4d48-b11e-26491be418fd,ccc0c6e1-0c44-482c-85a6-537b173885a8,3512654568925260,WEB-1388012W,x0-2673899K,,4
16718,16743,2434f38c-5885-4fcc-94b9-a9c43a9aaea1,a255d3ca-cc94-4ad8-add6-c4702695fbe3,30573224879320,WEB-1388012W,Z7-2948143A,,4
16723,16748,18f637b7-03c1-4cbe-befd-b21bb648ee27,09a6e6bf-122a-4a08-b28d-09517d0748c6,38395741756431,WEB-1388012W,x5-8141816r,,2
16733,16758,0a3ee67b-ae42-4317-8234-137fc16b2e82,6dfdff4b-8642-4fc0-9b1d-66c6b234297e,2246939382070560,WEB-1388012W,H4-0321282m,,2
16751,16776,2ca4f1ea-d12c-4fdf-86c6-a40819f55b96,ad706b3d-cc9d-4e89-aa77-c6eee688ed02,213193417496920,WEB-1388012W,r1-4228965p,,1
16759,16784,ec961c51-4c9e-4eb9-be7c-695aaf59da78,cad4c318-5311-48f6-a883-666346df4292,180059439535400,WEB-1388012W,U4-5823659m,,4
16769,16794,8d2092b3-ba39-4d96-94a4-4e8fae1fc442,1a9c4558-d74f-4581-8891-53ea79d7cb2f,4801466590513620,WEB-1388012W,s0-1689349W,,4
16771,16796,3ec225e0-39d8-456e-b450-1c07127b8677,f3fbf3c1-f5ed-461c-bcf5-7ec091f5d8c0,4354053527666,WEB-1388012W,Y9-9993954b,,4
16773,16798,e842fff6-540d-45a5-990f-bce3a24de7eb,6a75faa8-b3ec-4dfe-ab1b-c80d871e54b3,4263059383083,WEB-1388012W,u6-3008720O,,2
16791,16816,d3f6460b-cd51-43e4-a26d-72ae7b75edaf,44064842-6dbe-4c8d-8bb0-839df7d75d62,4186388997054950,WEB-1388012W,J4-6233186Y,,3
16793,16818,cb9ded18-5e84-4254-afec-471971a3c93a,c508c482-995e-40e6-86e5-a3c75236c876,4276011552214460,WEB-1388012W,E4-9853940T,,1
16821,16846,f67e0c7b-aeac-4414-839f-aaf258cb5f0f,f80f237c-eedd-4278-a7d7-a39905e36e4f,3529443164464450,WEB-1388012W,O5-3308274i,,6
16822,16847,aa0c9a15-a7a2-4048-b603-79543bfadda4,3a565211-1dc9-489f-a94a-49a015273746,30555798797053,WEB-1388012W,O3-8437332I,,1
16829,16854,6bb99ce6-076b-4698-b2b1-f33803544eb3,eb21b51f-9a48-4c11-9d4b-86f5b4971456,4297506517141,WEB-1388012W,a2-3788362V,,5
16835,16860,e3920d9c-beb8-4624-a2bd-a971e93b2461,02a9acf1-115a-49bf-bc00-ecd22fea7ae5,4940898361614560,WEB-1388012W,r1-9695407l,,1
16843,16868,f6773394-6a59-4271-b4f1-de8a04230fb4,46e50992-08a0-4d54-9e7d-8b2e5f877ee9,3546933649575860,WEB-1388012W,i7-3171879O,,1
16845,16870,234157be-b07a-4b89-95a8-10ee2e5474e8,444b05f1-316d-4dff-91f7-07c52b01b4e1,3581437227555750,WEB-1388012W,E5-6409069F,,1
16849,16874,46c027a2-5455-4e20-af7b-f0b0fd08fc3a,a98ffa6c-9015-4adf-9526-8007f6db4d4d,2709879587358500,WEB-1388012W,E3-4744298Q,,8
16859,16884,c5145747-dcf7-4c0a-8b01-77b426b77e3c,722251fd-f316-4e4b-9a78-206211df1278,30003677699660,WEB-1388012W,l9-1689831y,,13
16860,16885,c11a3148-ab02-4a98-a9dc-bfa58ea0f9aa,8cb6d554-8b57-4e3d-a7a7-210114ead038,30400083486023,WEB-1388012W,O3-8745943j,,1
16862,16887,6069fa16-4434-4e26-a4dd-ecee01683578,968a065b-400d-43f5-8155-852ac9235275,4616041648776840000,WEB-1388012W,P9-9428517O,,10
16863,16888,0e253e6e-c703-454f-965c-05dd84f524ee,721ab369-3c24-4093-8b18-1f1cb52841c7,5226243726631050,WEB-1388012W,x1-7665817a,,12
16872,16897,b66a742b-c08c-4aca-846b-fbc95b6e32fa,9935b034-4f00-4d93-9234-b0569e87044e,3527223006219570,WEB-1388012W,B2-094665Q,,6
16885,16910,2fe1f9d6-9c47-40a5-8bda-97782575a55e,c885d7d1-2496-4564-8a97-bdd3d06e5022,4410509149706360,WEB-1388012W,N2-1953796y,,4
16892,16917,9aca4598-ad7f-490a-af7e-2dea0245d390,1d8ad34d-75f3-43ad-9cb0-387d58864ef5,3585873649919350,WEB-1388012W,s6-6751019s,,3
16898,16923,3b39ebcb-95e2-47e6-9618-626bb2e83406,904ced66-2617-4450-8d53-c3bc29bc42e3,577739167945,WEB-1388012W,I8-9598111e,,13
16911,16936,77a82c0c-36d4-42eb-9573-09e1bed37dac,ae30711f-1ac3-49de-8dbf-9a4500efb4f0,3506384032397630,WEB-1388012W,K8-4712095Q,,7
16930,16955,d010752d-02db-4d2e-9282-a6346528b9ca,513ef5ab-ec2d-4cbd-ab31-e7bcf50bcb9b,3506475661688300,WEB-1388012W,Q2-6153960F,,4
16934,16959,92516637-03b2-4314-8ff4-390bfae7b540,c0142652-01ff-4f99-80bd-8a81899c9635,676201324875,WEB-1388012W,V8-6985308g,,4
16938,16963,de81493c-a373-4a51-8c3c-b65c65117c6a,dbf8858b-bdfd-4939-b6fc-1f84a4f37457,639014781459,WEB-1388012W,U5-1051525h,,3
16957,16982,c734a7be-4dcd-466e-b6aa-f0160bda8e60,d616719a-8e45-4482-b7a9-dda4b2acd012,502079347345,WEB-1388012W,Y2-1865468L,,13
16958,16983,4f03682a-0bb1-432d-a43a-604314ca2fff,60980873-4d66-43a1-8061-52882fd5d00f,2298701720309720,WEB-1388012W,d4-1053553e,,1
16971,16996,90ad50db-f0aa-4cdd-bff3-1c56ba424e2f,bf7afcfe-80df-4768-9611-4574afba0904,4626562922488220,WEB-1388012W,Z0-5082470f,,7
16978,17003,41f1a234-4107-44a2-b0ea-d4c790bd87fc,8ec5ac2a-b48b-4b3b-bb92-e4b359a5a9cb,570517927739,WEB-1388012W,z2-1921525p,,11
16995,17020,d27d2990-4ee1-40b5-9668-9f04a2e338f6,1ebfdb25-56b1-4361-808d-88042a515cba,639034931365,WEB-1388012W,O9-5779354b,,7
17020,17045,c090ed73-ec16-44e0-89f2-2212071815c9,d2d43b8b-d3e0-48e9-8204-ad6f696899b8,30216670183124,WEB-1388012W,A2-6837019Z,,7
17031,17056,0e92e3dc-348e-459b-9da4-20c4bdbf4506,1e0e8737-bc6b-457f-aaad-aedaaf1e5c45,4476833043757080,WEB-1388012W,Z6-8451620W,,3
17043,17068,ebe4c94b-b1f2-4839-b7c6-12f6ac4c27a5,945d096b-8f09-4c83-a977-496514adf153,3593967500169390,WEB-1388012W,m6-4333968c,,1
17047,17072,cd0e5389-197c-4127-b4ae-b8f170a929b9,23d385ec-2628-49af-a6b7-12ad824dee59,4478843776620,WEB-1388012W,j1-7728014p,,10
17056,17081,2d7dbff8-7a7e-49b3-bf3a-b2231f771294,821d2e0b-38e5-4393-9d43-1f9bcbdbf56a,639014102664,WEB-1388012W,E3-682998m,,2
17060,17085,b9c7d73f-ec1c-4b4f-9e63-4915809f7d51,a55ffaa2-b25c-42dd-b4be-904a75082813,180065930626432,WEB-1388012W,N6-7564410Z,,1
17061,17086,4e2c14ea-7c82-45fa-9da7-e21f8e05fc16,546054ef-2e9a-41d7-8ae7-ae124050a556,4705113322621040,WEB-1388012W,U2-180136A,,2
17067,17092,1681d741-bf89-4860-88d9-4041a6cedec4,eee120c9-1934-43a5-becb-198dcb6e5fd2,4095682298647810,WEB-1388012W,v5-7518429i,,4
17079,17104,45153891-a908-4f6a-b68e-5018d56fa325,239ce368-bb18-4e1b-bcee-7692ca2a0054,578497853551,WEB-1388012W,J1-5914076z,,5
17091,17116,0d459a94-c54a-4dd8-8650-04931263d229,a81cc6ff-9682-4f07-8a6a-361c0ddf318b,3503692334076020,WEB-1388012W,c8-3806111Y,,2
17103,17128,311b42e9-3de7-4780-842f-c1a3f0ceff7c,b6df3c9e-dcde-48ee-8df4-8f284805606b,38459558949644,WEB-1388012W,i7-488835x,,3
17107,17132,4f535b38-a83e-4064-bbf7-22187f44da8c,55a5fd9c-e603-47bd-9fa9-2af1b2d2e545,30591165864887,WEB-1388012W,v4-7218711A,,11
17109,17134,98768658-51e8-4e9d-ab40-cc4eaa80cb9c,7dea87bc-8456-44ad-8efb-d7990e7cb451,4085694838920010000,WEB-1388012W,h4-7333699R,,1
17120,17145,ab02c5a2-fd0d-4715-bdf8-14e9226983b1,e33bd134-9adc-41ed-88f9-c6c64a419a7d,38272479501067,WEB-1388012W,Y2-4219912o,,2
17130,17155,6ddcc2bd-b358-4f8c-9728-59647409c4ce,cbd4e74b-1e94-4410-901d-12259e072d31,341956368680980,WEB-1388012W,v6-8617941N,,4
17132,17157,05b16c61-eb89-4010-a5ec-baf35325771d,44dfdc7c-ba09-47c8-a471-705b7bd9d9c9,4128791533123,WEB-1388012W,r8-7159951p,,1
17134,17159,31b13c95-c678-4890-b75f-b0d84d1d9535,9d3edd31-1829-4644-8f52-b22ef0eada41,375659331880179,WEB-1388012W,O5-8777357v,,2
17138,17163,5040a201-0a34-46a1-9327-ea2179d153df,3f7d3520-2f26-41f7-a600-7c07848fb451,4124721339395010000,WEB-1388012W,t7-5207682c,,1
17148,17173,2cbb32b2-fb69-4d0a-bcd2-a01cde470a47,9b98f940-643e-4193-b210-dfa64743fc78,502014026855,WEB-1388012W,I4-8123726V,,4
17151,17176,a8aa3c09-2104-45f3-8b7e-e3452b9bebb3,edf987b7-b65c-4ef8-a342-8acefe034957,3548531665254250,WEB-1388012W,N4-1114287K,,11
17152,17177,f3efbd2a-0b7a-459f-b527-b0d359875977,859bfdac-ad41-4bf6-9311-98f2d2d3444c,4426948304475,WEB-1388012W,Z2-9848068O,,4
17161,17186,1b2b4e9f-6c3a-4bab-9283-4513e4463768,2639d802-82d4-4172-b011-c47e7297272f,3586258340822920,WEB-1388012W,u0-6206146r,,1
17174,17199,3ab83314-8408-4a81-9638-78679b57e53e,75a9ebce-b3cd-4965-befc-508ecf22750a,6011185313012670,WEB-1388012W,R4-4719711r,,2
17175,17200,960b1727-fbb3-448e-bc23-a879755539bc,f9319cf8-8a7a-4a52-aa8a-968eeaf742e3,30557944852311,WEB-1388012W,E2-8129959b,,3
17179,17204,8e2a45aa-1824-49dd-9ef3-df2aae2f0a6d,2d9b22b2-0128-4f64-be72-1987c50d6712,4972867334427160,WEB-1388012W,Q0-2613353h,,1
17186,17211,9e938a75-60ec-4fa2-add7-0187ab692418,d8b5f745-67d8-4ac8-8a52-90bce7b3d9c7,213145495862142,WEB-1388012W,n8-5709092Q,,2
17195,17220,321cb499-bbbd-48e0-b82f-b65354e9df6f,c54af704-ca5f-45ba-b8c1-0850b281859b,180036921556789,WEB-1388012W,C4-9862972R,,6
17202,17227,37ee3883-ae19-48a1-bee4-c4290349f9d2,05b552f4-caec-4bff-94cc-a5f041bea7c5,676346963827,WEB-1388012W,n8-5709092Q,,9
17204,17229,d1a4a3d5-9bcb-420d-81fb-a640482c8c84,b2f53e4b-268d-4ed6-954f-47ae5167389c,675946698601,WEB-1388012W,s7-5179464Z,,4
17217,17243,b135bb12-ca21-4aaf-b0f2-fa60916a9b21,c75dd38e-886d-4625-a384-6970012dad0b,4134348635320,WEB-1388012W,o1-2169185e,,2
17221,17247,e1c2206f-ad6e-4104-bae4-fb5bb76a8e0a,aaf8e10a-a23c-450e-b8ae-b1b0f7815d4d,4297109663200710,WEB-1388012W,P6-3012515h,,3
17225,17251,b36c6f30-2dd7-4dce-bb95-6a5d22fc68d1,d23eb26a-cd5d-44ed-8759-d2eaa2c8b45f,180027474289753,WEB-1388012W,o3-4937866a,,4
17229,17255,aa376d10-1ab1-4569-b7b4-850de9313371,3eb7cd20-77b7-4a00-acae-76af680ad799,3596700970254140,WEB-1388012W,y5-7164313u,,6
17241,17267,4c842ccd-5b73-4162-b8e5-cbe481dd72db,da1b2b36-c57c-4191-8cfc-f6e8bf2bce10,377780535734364,WEB-1388012W,A2-5341321F,,8
17248,17274,3130922f-7d8f-480e-9269-d756f837fe31,27c05edc-5331-4e4e-b518-962546dd11a5,2520991411481450,WEB-1388012W,q2-4145760Y,,4
17253,17279,c1695e7d-c70d-4c64-967b-85e280df9de0,71766351-d0a7-4f37-a815-539ac62ed647,3573265847045190,WEB-1388012W,O1-1621562L,,3
17275,17301,5feb69bc-07e7-44ca-bbcd-ad5eeabe072a,729957bc-6fea-4406-a55b-7bf6390a6ea1,3528904134738980,WEB-1388012W,E5-3162848k,,3
17276,17302,f3b5baa0-f95e-408f-87ad-bebe35a19e4e,7153c3af-6aa4-47a5-9724-3f02e8a1e7d6,3552331713072910,WEB-1388012W,F6-1855138q,,3
17278,17304,48757669-67c9-4805-9b7e-ff5ff933005f,2de37a2a-feae-4b23-a518-9e7a0528e86a,3512545461638350,WEB-1388012W,c8-9862920E,,10
17280,17306,20f18f8b-8ff7-4cbe-92ee-840ec5f16892,aa0cece7-33e8-47bf-9518-1cafa172d25b,30468774255411,WEB-1388012W,R6-225659B,,3
17285,17311,05dae94d-e80d-426a-be8a-c21ddff69a7b,c97a2698-6f79-4bcc-ae55-f23af3e96f63,676146568842,WEB-1388012W,x2-4512981W,,1
17296,17322,d86971f0-bdea-437c-97b9-f73ff90ce1a7,27194f80-9486-401b-bd41-94086967bf0a,4725134466483490,WEB-1388012W,S6-0769512T,,4
17304,17330,d6e310b7-dfc8-4991-97b1-2cc89d09d81a,5b68d38a-7616-4c08-9886-ed09e3432164,377685950402860,WEB-1388012W,T5-7483331G,,9
17306,17332,298513f1-448f-47ed-a654-e25cf9ee8342,1e91d1c5-bc90-4929-9c01-d8e5be1b5762,2230099973842680,WEB-1388012W,n7-8249713j,,1
17313,17339,7ad1e403-1d01-423d-8f69-9d6357794d7d,5b552e0c-5370-4056-a47c-7ecabe5af36d,4411010100571,WEB-1388012W,p6-5731646b,,14
17316,17342,e1a7cc78-aac4-4910-ac15-61873163a3f8,cd9ea498-6141-4b42-ac5e-75ee72dc8022,373829594035462,WEB-1388012W,x1-3479952u,,14
17318,17344,b0f499a7-fabe-4565-96a9-e0b1c398ec9b,b3e8264d-0d02-4983-a34c-f852cb982284,4533086127756,WEB-1388012W,u1-0285146Z,,1
17334,17360,59124257-3680-4a76-81b7-d42c270733d5,0d8d44b2-603e-4ecc-a4c1-7c7a23786fb1,2295663581398910,WEB-1388012W,f8-7227369O,,3
17337,17363,9a6defad-4ce8-4d0b-af1d-d0bae397cc22,0225aa65-7ae0-4c70-ad6b-d9287ab7bb68,3540763343935040,WEB-1388012W,o4-3127166E,,1
17343,17369,fb63ad4c-fc60-4924-888c-8ecbdda5f0d6,e1f05697-c73b-44df-92f7-65371c2dea95,4148785361711110,WEB-1388012W,y1-4157938k,,1
17371,17397,f85195d3-9471-49f1-9bca-8599bef86520,b322fcac-c9f5-428a-ae77-097963c9f7ff,213116502002642,WEB-1388012W,d1-4707990a,,1
17372,17398,2a32ef86-3bd5-4e9e-8c8d-6713b6e54a58,d4076b1c-15f5-4c46-9d1f-28eb0bb8e539,4648718599642,WEB-1388012W,m9-7819967h,,1
17375,17401,10adc0a1-a9a3-40b4-a78c-581ab0f2f481,42ceba90-510d-4f07-9b0a-ff2b8d058be6,4746649918499640000,WEB-1388012W,k8-215573l,,3
17380,17406,a40b0da4-2df1-485a-b9e4-ae923820d39a,3fb94e37-c89e-4f2e-895a-a4f771a807dc,2717876918403010,WEB-1388012W,t6-7799310b,,4
17387,17413,74835224-25fb-445d-9764-4f33c29dd3c7,815b7d8d-8723-41ba-be89-b1319227551f,213154537497081,WEB-1388012W,P6-0138197F,,4
17393,17419,fdf8ef14-d875-47ad-9168-4c1fbaa7c80c,29d57815-776e-41b9-b9f4-679502b13096,3591709258551920,WEB-1388012W,O7-4698144b,,4
17397,17423,7008af58-ef6e-4e97-a7ae-8504daebaf30,7e963fc0-71b3-4c27-8949-7f40ca588e05,4462272196864,WEB-1388012W,j7-3222667u,,1
17423,17449,248b320f-19ac-49ee-a6d6-aacfbdde0194,c647a6dc-c18a-4b74-af97-90cab0a8283e,38420329722801,WEB-1388012W,u1-3277962V,,2
17444,17470,c865d55a-8714-4b18-be60-6e6ceb02531e,884c6c51-21de-476f-b5d0-8ee57631ca7a,370275525337366,WEB-1388012W,D6-1422550w,,4
17453,17479,af9b45ab-12a7-4f1b-86fd-226f79d6434a,aed481a3-3cbf-4b35-8b9c-f36df35877c4,3512499900871190,WEB-1388012W,o4-3127166E,,4
17454,17480,4862a75d-d6ec-4189-916d-9c500caabda7,bd94d5f1-92de-408f-a0f5-f4a32d8a36df,3500704420524830,WEB-1388012W,t5-6777732i,,4
17460,17486,9097287b-031d-4b70-96e5-d505278d72c5,04ce6705-77b6-4800-979b-780b3fb5a013,3542081237298660,WEB-1388012W,f0-6584921F,,5
17483,17509,89300a54-0bf5-41d2-9cbd-cc053ef12cea,44f2d5ce-cb95-4c48-b2d8-5ad453cec4c3,30548262792981,WEB-1388012W,U4-9281362l,,4
17492,17518,d0b62a83-d406-481b-b4cb-eaded3d11d0c,5162ce11-c759-405b-8e19-107185561a5a,376633952621922,WEB-1388012W,w5-905217P,,1
17495,17521,08f2e3f7-6a2e-4491-8805-f0f89b14555b,6aae8a17-e00e-4ca7-b23c-2616a8a35f6f,4073455747514160,WEB-1388012W,C9-7995355z,,3
17499,17525,c352204e-742d-4d39-8b02-97209386ae02,170094a9-75bb-4d6c-8778-36a95a6257ba,180023513924047,WEB-1388012W,g4-9985784t,,1
17501,17527,5d0a9858-b773-40e2-9d70-87a9128bd225,509edd72-384f-401f-915b-111c84853f89,2557465871876720,WEB-1388012W,k4-9069943Z,,3
17532,17558,f155a34f-f42f-4f1b-993d-27ee21123b7a,035a55eb-dbd2-4066-88c9-9da14f3edb50,180071537830229,WEB-1388012W,r4-4325991v,,7
17535,17561,2d3b8c16-b7f1-4dd0-abee-ccca5484f4f6,6398fe2e-707b-4484-9b75-51ee814d875d,4589407908787,WEB-1388012W,R0-2413923y,,14
17540,17566,dca2e8b1-905e-415d-86c0-5f2be25a97a6,c7425807-df48-405a-82a6-7c3198ef1ccf,2330908174030020,WEB-1388012W,F7-0193105x,,4
17552,17578,7ad3152f-f16a-488f-be72-b6f3ffb7c925,7a6ca407-44ce-4d81-a414-2a9a3912571e,180020429408602,WEB-1388012W,h0-0943642z,,1
17562,17588,2943da82-59db-4cdc-8da3-990c5ea19c04,a8d0861e-e51b-4f6f-ba4d-3db7f5b01884,5443955639481130,WEB-1388012W,O5-8777357v,,4
17575,17601,d01a0b61-ba51-488e-9bf3-04825d2e0342,66ba2af0-71e0-4f5f-a7da-9ab9bde0c170,4465295798749,WEB-1388012W,M9-0944951P,,4
17585,17611,6040e8a6-1c9a-439a-ac32-f0bc3f9218f6,c992facd-86f9-430b-b8da-ac6fa27fb158,30275517001659,WEB-1388012W,v7-4596816J,,3
17591,17617,a600bb6e-5b39-4960-8184-b3222b25a93d,f8e06fc1-372a-41d5-9f65-b5acfc60db7a,6501535972697350,WEB-1388012W,I5-042550J,,10
17598,17624,dc500dca-c2cb-4683-8d29-7266e868081c,8dff8ec8-9b55-438d-bf95-c98dc68fcbc5,3538555482560140,WEB-1388012W,s4-9876780d,,3
17601,17628,c0022f1f-e32b-4005-a59a-5c86fc734cfd,f6a808af-1945-4972-9eca-c05f20e886dd,676102529770,WEB-1388012W,r4-4325991v,,1
17613,17640,50abf8c0-f0f2-4c22-90d9-21b2cc66e804,a670c681-7f27-49a1-9e36-544beb4b3ece,578549557622,WEB-1388012W,l3-1352383g,,1
17615,17642,6a4745f2-f5cf-4467-a9e9-32ca182bac08,1476d07c-25b4-41e4-b866-09d02cd5f3fc,3526876615829440,WEB-1388012W,m9-7819967h,,6
